06:21:34,27,1469.0,398.0,room-1,day-1
06:21:35,27,1482.0,374.0,room-1,day-1
06:21:36,27,1492.0,399.0,room-1,day-1
06:22:14,28,1486.0,410.0,room-1,day-1
06:22:15,28,1457.0,397.0,room-1,day-1
06:22:16,28,1509.0,458.0,room-1,day-1
06:22:17,28,1599.0,646.0,room-1,day-1
06:22:18,28,1631.0,707.0,room-1,day-1
06:22:19,28,1626.0,717.0,room-1,day-1
06:22:20,28,1572.0,683.0,room-1,day-1
06:22:21,28,1583.0,670.0,room-1,day-1
06:22:22,28,1638.0,742.0,room-1,day-1
06:22:23,28,1639.0,725.0,room-1,day-1
06:22:24,28,1643.0,766.0,room-1,day-1
06:22:25,28,1651.0,765.0,room-1,day-1
06:22:26,28,1649.0,769.0,room-1,day-1
06:22:27,28,1634.0,721.0,room-1,day-1
06:22:28,28,1626.0,718.0,room-1,day-1
06:22:29,28,1637.0,731.0,room-1,day-1
06:22:30,28,1641.0,760.0,room-1,day-1
06:22:31,28,1647.0,763.0,room-1,day-1
06:22:32,28,1648.0,763.0,room-1,day-1
06:22:33,28,1648.0,776.0,room-1,day-1
06:22:34,28,1645.0,756.0,room-1,day-1
06:22:35,28,1638.0,730.0,room-1,day-1
06:22:36,28,1628.0,726.0,room-1,day-1
06:22:37,28,1644.0,755.0,room-1,day-1
06:22:38,28,1641.0,764.0,room-1,day-1
06:22:39,28,1650.0,770.0,room-1,day-1
06:22:40,28,1648.0,775.0,room-1,day-1
06:22:41,28,1649.0,762.0,room-1,day-1
06:22:42,28,1639.0,735.0,room-1,day-1
06:22:43,28,1639.0,734.0,room-1,day-1
06:22:44,28,1642.0,730.0,room-1,day-1
06:22:45,28,1636.0,728.0,room-1,day-1
06:22:46,28,1643.0,759.0,room-1,day-1
06:22:47,28,1651.0,780.0,room-1,day-1
06:22:48,28,1652.0,781.0,room-1,day-1
06:22:49,28,1656.0,794.0,room-1,day-1
06:22:50,28,1659.0,792.0,room-1,day-1
06:22:51,28,1655.0,781.0,room-1,day-1
06:22:52,28,1658.0,794.0,room-1,day-1
06:22:53,28,1646.0,754.0,room-1,day-1
06:22:54,28,1643.0,750.0,room-1,day-1
